repo,tier,pr_number,title,author,merged_at,additions,deletions,lines_changed,size_bucket,files_count,specd,spec_source,classification,ci_status,review_modified,escaped,review_cycles,time_to_merge_hours,approval_mechanism,workflow_type,reworked,rework_type,q_overall,q_outcome_clarity,q_error_states,q_scope_boundaries,q_acceptance_criteria,q_data_contracts,q_dependency_context,q_behavioral_specificity,q_change_type,q_spec_length_signal,strict_escaped,f_is_bot_author,f_ai_tagged,f_typos,f_casual,f_questions,f_fp_experience,f_fp_action,f_human_mentions,f_history,f_people_context,f_external_context,f_incidents,f_has_org_context,f_negations,f_causal_chains,f_specific_edges,f_generic_edges,f_edge_ratio,f_tradeoffs,f_domain_grounding,f_templates,f_slop,f_empty_sections,f_issue_refs,f_any_issue_refs,f_body_len,f_word_count,f_sent_len_mean,f_sent_len_std,f_type_token_ratio,f_avg_word_len,f_human_signals,f_org_context_signals,f_reasoning_signals,f_anti_signals,f_perplexity,formality_lived_experience,formality_organizational_memory,formality_uncertainty,formality_negative_scope,formality_causal_reasoning,formality_genuine_edge_cases,formality_template_filler,formality_overall,formality_classification,fev_lived_experience,fev_organizational_memory,fev_uncertainty,fev_causal_reasoning,ai_probability,szz_bug_introducing,szz_fix_count
rust-lang/rust,B,154228,Improve inline assembly error messages,folkertdev,2026-03-23T19:06:33+00:00,74,79,153,medium,11,False,,pending,clean_pass,False,False,0,21.4,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,33.0,16.5,2.5,0.9,4.8,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.174,False,0
rust-lang/rust,B,154225,diagnostics: avoid ICE in confusable_method_name for associated functions,Unique-Usman,2026-03-23T19:06:33+00:00,59,1,60,small,3,False,,pending,clean_pass,False,False,0,22.8,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,684.0,105.0,15.0,6.8,0.768,4.7,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.1044,False,0
rust-lang/rust,B,154224,Remove more `BuiltinLintDiag` variants,GuillaumeGomez,2026-03-24T01:37:20+00:00,132,132,264,medium,8,True,https://github.com/rust-lang/rust/issues/153099.,pending,clean_pass,False,False,0,30.0,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,5.0,3.0,0.0,0.9,4.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0622,False,0
rust-lang/rust,B,154218,interpret/validity: remove unreachable error kind,RalfJung,2026-03-23T19:06:33+00:00,6,5,11,small,1,False,,pending,clean_pass,False,False,0,26.5,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,11.0,11.0,0.0,0.909,4.2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0421,False,0
rust-lang/rust,B,154217,miri subtree update,RalfJung,2026-03-23T07:43:30+00:00,992,217,1209,large,32,False,,pending,clean_pass,False,False,0,15.4,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,11.0,4.5,1.5,0.727,4.4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.112,False,0
rust-lang/rust,B,154216,unstably mark `NonNull::with_exposed_provenance` as const,airblast-dev,2026-03-25T23:13:17+00:00,2,1,3,small,1,True,https://github.com/rust-lang/rust/issues/154215,pending,clean_pass,False,False,0,80.8,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,11.0,9.0,0.0,0.929,5.1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0636,False,0
rust-lang/rust,B,154211,[stable] 1.94.1 release,Mark-Simulacrum,2026-03-23T00:45:28+00:00,102,24,126,medium,10,False,,pending,clean_pass,False,False,0,12.5,no_review,mixed,True,alignment,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1088.0,118.0,118.0,0.0,0.444,4.7,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.6231,False,0
rust-lang/rust,B,154207,Refactor query loading,nnethercote,2026-03-23T19:06:34+00:00,50,82,132,medium,3,False,,pending,clean_pass,False,False,1,33.3,label_based,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,15.0,6.5,2.5,1.0,5.6,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0653,False,0
rust-lang/rust,B,154201,Use enums to clarify `DepNodeColorMap` color marking ,Zalathar,2026-03-23T14:35:59+00:00,55,34,89,small,3,False,,pending,clean_pass,False,False,0,34.1,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,94.0,18.6,11.1,0.768,4.8,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.1637,False,0
rust-lang/rust,B,154200,debuginfo: emit DW_TAG_call_site entries,resrever,2026-03-25T23:13:17+00:00,28,3,31,small,4,False,,pending,clean_pass,False,False,1,91.3,label_based,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,99.0,16.5,6.9,0.783,4.6,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.0914,False,0
rust-lang/rust,B,154191,refactor RangeFromIter overflow-checks impl,pitaj,2026-03-23T19:06:33+00:00,122,34,156,medium,5,False,,pending,clean_pass,False,False,1,43.7,comment_approve,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,639.0,99.0,19.6,12.8,0.755,4.6,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,0.0857,False,0
rust-lang/rust,B,154188,Update the tracking issue for #[diagnostic::on_move],rperier,2026-03-23T14:35:56+00:00,1,1,2,small,1,False,,pending,clean_pass,False,False,0,42.6,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,2.0,256.0,34.0,11.3,2.9,0.667,4.3,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.1422,False,0
rust-lang/rust,B,154182,diagnostics: avoid ICE for undeclared generic parameter in impl,Unique-Usman,2026-03-23T14:35:57+00:00,42,1,43,small,3,False,,pending,clean_pass,False,False,1,46.2,label_based,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,731.0,109.0,17.8,8.6,0.727,4.3,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.0943,False,0
rust-lang/rust,B,154179,tests/ui/async-await/gat-is-send-across-await.rs: New regression test,Enselic,2026-03-24T01:37:20+00:00,23,0,23,small,1,False,,pending,clean_pass,False,False,0,58.5,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,2.0,718.0,86.0,28.7,26.6,0.593,4.2,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.2136,False,0
rust-lang/rust,B,154176,Clippy subtree update,flip1995,2026-03-21T16:57:12+00:00,2197,481,2678,large,77,False,,pending,clean_pass,False,False,0,3.7,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,14.0,13.0,0.0,1.0,3.4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0109,False,0
rust-lang/rust,B,154175,Add new alias for Guillaume Gomez email address,GuillaumeGomez,2026-03-23T14:35:56+00:00,1,0,1,small,1,False,,pending,clean_pass,False,False,0,49.4,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,16.0,16.0,0.0,0.929,4.1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0338,False,0
rust-lang/rust,B,154174,allow `incomplete_features` in most UI tests,cyrgani,2026-03-23T14:35:56+00:00,374,917,1291,large,100,True,https://github.com/rust-lang/rust/issues/154168.,pending,clean_pass,False,False,0,49.9,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,49.0,16.3,14.2,0.727,4.8,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.2188,False,0
rust-lang/rust,B,154167,ui/lto: move and rename two tests from issues/,ujjwalvishwakarma2006,2026-03-23T14:35:57+00:00,2,0,2,small,2,True,AVX-SPECIFIC,pending,clean_pass,False,False,0,51.4,label_based,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,617.0,80.0,20.0,1.9,0.612,4.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.2465,False,0
rust-lang/rust,B,154163,enzyme submodule update,ZuseZ4,2026-03-24T08:05:10+00:00,1,1,2,small,1,True,"https://github.com/EnzymeAD/Enzyme/issues/2492,",pending,clean_pass,False,False,0,73.9,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,96.0,18.8,5.6,0.777,4.3,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.0524,False,0
rust-lang/rust,B,154161,On E0277 tweak help when single type impls traits,estebank,2026-03-23T19:06:35+00:00,272,238,510,large,37,False,,pending,clean_pass,False,False,0,64.7,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,112.0,18.7,9.0,0.726,4.2,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.0885,False,0
rust-lang/rust,B,154160,Rollup of 6 pull requests,JonathanBrouwer,2026-03-21T10:30:47+00:00,1083,349,1432,large,47,False,,pending,clean_pass,False,False,0,10.8,no_review,mixed,True,alignment,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,6.0,707.0,66.0,33.0,25.0,0.706,5.1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.2521,False,0
rust-lang/rust,B,154156,Moving issue-52049 to borrowck,aryannrd,2026-03-21T10:30:47+00:00,3,1,4,small,2,False,,pending,clean_pass,False,False,0,13.5,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,100.0,14.3,7.3,0.716,4.3,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.1029,False,0
rust-lang/rust,B,154155,tests/ui/async-await/drop-option-future.rs: New regression test,Enselic,2026-03-21T10:30:47+00:00,16,0,16,small,1,False,,pending,clean_pass,False,False,0,14.3,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1132.0,140.0,35.0,43.4,0.574,4.4,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.2875,False,0
rust-lang/rust,B,154154,Emit fewer errors for incorrect rtn and `=` -> `:` typos in bindings,estebank,2026-03-21T10:30:47+00:00,298,32,330,medium,11,False,,pending,clean_pass,False,False,0,14.7,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1049.0,149.0,29.8,22.0,0.573,4.2,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.2058,False,0
rust-lang/rust,B,154153,"core: Implement `unchecked_funnel_{shl,shr}`",tgross35,2026-03-24T08:05:10+00:00,56,2,58,small,1,True,https://github.com/rust-lang/rust/issues/145686,pending,clean_pass,False,False,0,85.0,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,11.0,5.5,2.5,0.941,5.4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.1067,False,0
rust-lang/rust,B,154151,Rollup of 5 pull requests,JonathanBrouwer,2026-03-21T01:08:38+00:00,131,98,229,medium,21,False,,pending,clean_pass,False,False,0,6.5,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,610.0,57.0,28.5,20.5,0.672,4.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.2567,False,0
rust-lang/rust,B,154148,Update cargo submodule,weihanglo,2026-03-21T07:20:19+00:00,1,1,0,,1,False,,,,False,False,0,0.0,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1311.0,143.0,143.0,0.0,0.552,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.5306,False,0
rust-lang/rust,B,154143,test copy_specializes_from_vecdeque: reduce iteration count for Miri,RalfJung,2026-03-21T01:08:38+00:00,6,5,11,small,1,False,,pending,clean_pass,False,False,0,10.1,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,12.0,12.0,0.0,1.0,4.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0262,False,0
rust-lang/rust,B,154142,Delegation: eliminate usage of AST from generics creation,aerooneqq,2026-03-24T18:36:46+00:00,251,318,569,large,10,False,,pending,clean_pass,False,False,1,99.9,label_based,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,236.0,28.0,11.0,8.0,0.727,5.1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.2069,False,0
rust-lang/rust,B,154140,"Document consteval behavior of ub_checks, overflow_checks, is_val_statically_known.",theemathas,2026-03-23T19:06:33+00:00,12,8,20,small,1,False,,pending,clean_pass,False,False,1,77.7,label_based,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,80.0,16.0,7.5,0.73,4.2,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.0895,False,0
rust-lang/rust,B,154138,vec::Drain::fill: avoid reference to uninitialized memory,RalfJung,2026-03-21T01:08:38+00:00,4,6,10,small,1,False,,pending,clean_pass,False,False,0,12.7,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,23.0,7.7,1.9,0.957,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0255,False,0
rust-lang/rust,B,154137,Rollup of 5 pull requests,JonathanBrouwer,2026-03-20T17:30:01+00:00,599,339,938,large,26,False,,pending,failed,False,False,0,5.1,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,580.0,54.0,27.0,19.0,0.617,4.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.3278,False,0
rust-lang/rust,B,154133,Defer codegen for the VaList Drop impl to actual uses,bjorn3,2026-03-24T14:29:02+00:00,3,27,30,small,2,False,,pending,clean_pass,False,False,1,99.7,comment_approve,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,14.0,14.0,0.0,1.0,5.7,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0977,False,0
rust-lang/rust,B,154132,Add missing num_internals feature gate to coretests/benches,bjorn3,2026-03-24T08:05:09+00:00,2,0,2,small,1,False,,pending,clean_pass,False,False,0,93.3,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,10.0,10.0,0.0,0.955,4.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0427,False,0
rust-lang/rust,B,154131,begin `tests/ui/structs-enums` cleanup,cyrgani,2026-03-25T23:13:17+00:00,179,809,988,large,44,False,,pending,clean_pass,False,False,0,132.9,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,40.0,20.0,3.0,0.825,4.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.077,False,0
rust-lang/rust,B,154126,refactor(attribute parser): move check_custom_mir to attribute parser,JayanAXHF,2026-03-20T17:29:56+00:00,75,69,144,medium,4,False,,pending,clean_pass,False,False,1,10.0,comment_approve,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,5.0,4.0,0.0,0.833,4.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0928,False,0
rust-lang/rust,B,154123,Rollup of 15 pull requests,Zalathar,2026-03-20T10:54:49+00:00,1546,152,1698,large,76,False,,pending,clean_pass,False,False,0,6.4,no_review,mixed,True,alignment,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1402.0,136.0,68.0,60.0,0.607,5.1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.4705,False,0
rust-lang/rust,B,154122,Remove the `anon` query modifier,Zalathar,2026-03-22T01:00:33+00:00,64,83,147,medium,14,False,,pending,clean_pass,False,False,0,45.8,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1831.0,232.0,33.1,12.6,0.6,4.6,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.234,False,0
rust-lang/rust,B,154121,Fix typos and markdown errors,teor2345,2026-03-20T17:29:57+00:00,14,18,32,small,7,False,,pending,clean_pass,False,False,0,15.6,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,143.0,24.0,12.0,1.0,0.92,3.8,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,0.0186,False,0
rust-lang/rust,B,154120,Start migrating `DecorateDiagCompat::Builtin` items to `DecorateDiagCompat::Dynamic`,GuillaumeGomez,2026-03-21T10:30:47+00:00,185,181,366,medium,7,True,https://github.com/rust-lang/rust/issues/153099.,pending,clean_pass,False,False,1,34.8,cr_approve,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,22.0,10.0,7.0,0.929,5.6,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.1036,False,0
rust-lang/rust,B,154119,llvm: Update `reliable_f128` configuration for LLVM22 on Sparc,tgross35,2026-03-21T01:08:38+00:00,2,2,4,small,1,False,,pending,clean_pass,False,False,0,26.6,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,33.0,11.0,5.7,0.811,4.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0629,False,0
rust-lang/rust,B,154118,don't suggest non-deriveable traits for unions,malezjaa,2026-03-21T10:30:47+00:00,310,32,342,medium,11,False,,pending,clean_pass,False,False,1,36.1,cr_approve,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1805.0,234.0,46.8,64.8,0.508,4.6,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.7487,False,0
rust-lang/rust,B,154112,some `tests/ui/macros` cleanup,cyrgani,2026-03-25T23:13:17+00:00,38,65,103,medium,34,False,,pending,clean_pass,False,False,0,147.1,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,24.0,24.0,0.0,0.88,3.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0381,False,0
rust-lang/rust,B,154109,tests: Add regression test for async closures involving HRTBs,Enselic,2026-03-20T10:54:49+00:00,33,0,33,small,1,True,https://github.com/rust-lang/rust/issues/59337#issuecomment-826441716),pending,clean_pass,False,False,0,16.2,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,0.0,2.0,4197.0,494.0,49.4,71.4,0.522,5.1,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.8045,False,0
rust-lang/rust,B,154105,bootstrap: Pass `--features=rustc` to rustc_transmute,jyn514,2026-03-23T19:06:33+00:00,6,0,6,small,1,False,,pending,clean_pass,False,False,0,98.1,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,102.0,17.0,7.2,0.728,4.2,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.0876,False,0
rust-lang/rust,B,154103,coretests: Expand ieee754 parsing and printing tests to f16,tgross35,2026-03-20T17:29:56+00:00,186,170,356,medium,6,False,,pending,clean_pass,False,False,1,25.1,label_based,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,27.0,6.8,4.2,0.913,4.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0577,False,0
rust-lang/rust,B,154097,improve validation error messages: show surrounding type,RalfJung,2026-03-24T21:59:41+00:00,397,372,769,large,100,False,,pending,clean_pass,False,False,0,127.3,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,91.0,15.0,7.5,0.747,4.1,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.0527,False,0
rust-lang/rust,B,154094,add neon load/store assembly test,folkertdev,2026-03-24T18:36:46+00:00,79,0,79,small,2,True,https://github.com/rust-lang/rust/issues/153336.,pending,failed,False,False,0,124.9,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,63.0,15.5,9.4,0.783,4.5,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.0667,False,0
